,Postal Code,Neighborhood Group Latitude,Neighborhood Group Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
297,M5B,43.7816375,-79.3043021,Warden Mart Dollar & Smoke Shop,43.784852492939144,-79.31041849358408,Convenience Store
298,M5B,43.7816375,-79.3043021,Warden Ave & Huntingwood Dr,43.78678148296599,-79.30840407651415,Intersection
299,M5B,43.7816375,-79.3043021,Warden Sheppard Plaza,43.77614911920602,-79.30772907784961,Shopping Mall
300,M5B,43.7816375,-79.3043021,Tam O'Shanter Golf Course,43.78692872451217,-79.29941253293568,Golf Course
301,M5C,43.7701199,-79.40849279999999,Konjiki Ramen,43.76699771023422,-79.41222209328754,Ramen Restaurant
302,M5C,43.7701199,-79.40849279999999,Loblaws,43.768722,-79.412101,Grocery Store
303,M5C,43.7701199,-79.40849279999999,The Keg,43.7665789176648,-79.41213141222555,Steakhouse
304,M5C,43.7701199,-79.40849279999999,Maryam Hotel,43.766961,-79.401199,Hotel
305,M5C,43.7701199,-79.40849279999999,The Captain's Boil,43.773255217045026,-79.41380541792645,Seafood Restaurant
306,M5C,43.7701199,-79.40849279999999,Starbucks,43.768353,-79.413046,Coffee Shop
307,M5C,43.7701199,-79.40849279999999,Aroma Espresso Bar,43.76944882099181,-79.41308107735675,Café
308,M5C,43.7701199,-79.40849279999999,Cineplex Cinemas,43.76862539839479,-79.41261307104753,Movie Theater
309,M5C,43.7701199,-79.40849279999999,Satay Sate,43.76669,-79.4121,Indonesian Restaurant
310,M5C,43.7701199,-79.40849279999999,Toronto Centre for the Arts,43.766228257307354,-79.41411495208739,Theater
311,M5C,43.7701199,-79.40849279999999,Saryo,43.76697902009232,-79.41220491675689,Café
312,M5C,43.7701199,-79.40849279999999,Wako Sushi + Bar,43.77080606720809,-79.41313811956255,Japanese Restaurant
313,M5C,43.7701199,-79.40849279999999,MYMY Chicken,43.76465797243293,-79.41109575340602,Fried Chicken Joint
314,M5C,43.7701199,-79.40849279999999,Sushi Bong,43.775428055109685,-79.41365367892402,Sushi Restaurant
315,M5C,43.7701199,-79.40849279999999,Sushi Moto Sake & Wine Bar,43.76390159157955,-79.41155904521092,Sushi Restaurant
316,M5C,43.7701199,-79.40849279999999,Mel Lastman Square,43.76770145783431,-79.41297541544051,Plaza
317,M5C,43.7701199,-79.40849279999999,Dairy Queen,43.76701557770687,-79.4120009150447,Ice Cream Shop
318,M5C,43.7701199,-79.40849279999999,Dakgogi,43.773009998847236,-79.41387458796359,Korean Restaurant
319,M5C,43.7701199,-79.40849279999999,Michaels,43.76724487394571,-79.41197372883607,Arts & Crafts Store
320,M5C,43.7701199,-79.40849279999999,Metro,43.77417110604527,-79.41343232989311,Supermarket
321,M5C,43.7701199,-79.40849279999999,Cottage Restaurant,43.77557162610398,-79.41323375417596,Pizza Place
322,M5C,43.7701199,-79.40849279999999,Empress Walk,43.768540252857974,-79.4126707082784,Shopping Mall
323,M5C,43.7701199,-79.40849279999999,Owl of Minerva,43.773327812864714,-79.41391451544317,Korean Restaurant
324,M5C,43.7701199,-79.40849279999999,Booster Juice,43.76889,-79.4129899,Juice Bar
325,M5C,43.7701199,-79.40849279999999,St. Louis Bar & Grill,43.77304026482439,-79.413770539975,Sports Bar
326,M5C,43.7701199,-79.40849279999999,Haida Sandwich,43.77543167870811,-79.41358715002293,Fast Food Restaurant
327,M5C,43.7701199,-79.40849279999999,PetSmart,43.769139,-79.412522,Pet Store
328,M5C,43.7701199,-79.40849279999999,Aura,43.766012799364795,-79.41081286441447,Lounge
329,M5C,43.7701199,-79.40849279999999,Starbucks,43.768464,-79.414017,Coffee Shop
330,M5C,43.7701199,-79.40849279999999,Union Social Eatery,43.76379660470405,-79.4113584939484,Restaurant
331,M5C,43.7701199,-79.40849279999999,Sushi One,43.76441166173842,-79.41187984957911,Japanese Restaurant
332,M5C,43.7701199,-79.40849279999999,Pizzaiolo,43.76428931934003,-79.41177961294926,Pizza Place
333,M5C,43.7701199,-79.40849279999999,Hakata Shoryuken Ramen,43.77351855289592,-79.41387203910281,Ramen Restaurant
334,M5C,43.7701199,-79.40849279999999,Bake Code 烘焙密碼,43.763968809039525,-79.41164099097621,Bakery
335,M5C,43.7701199,-79.40849279999999,Gol,43.76424,-79.411265,Middle Eastern Restaurant
336,M5C,43.7701199,-79.40849279999999,Subway,43.768507,-79.41398454232785,Sandwich Place
337,M5C,43.7701199,-79.40849279999999,Symposium Cafe Restaurant & Lounge,43.77107544003332,-79.41339624610163,Restaurant
338,M5C,43.7701199,-79.40849279999999,GoodLife Fitness North York Madison Centre,43.764836,-79.412709,Gym
339,M5C,43.7701199,-79.40849279999999,Baton Rouge,43.76645494997892,-79.41222941305855,American Restaurant
340,M5C,43.7701199,-79.40849279999999,KINTON RAMEN,43.76968375926793,-79.41304877291766,Ramen Restaurant
341,M5C,43.7701199,-79.40849279999999,Wendy’s,43.76846127243853,-79.4123771060805,Fast Food Restaurant
342,M5C,43.7701199,-79.40849279999999,Aburi Room,43.769197,-79.414039,Sushi Restaurant
343,M5C,43.7701199,-79.40849279999999,Douglas Snow Aquatic Centre,43.767317139739454,-79.41498164406656,Pool
344,M5C,43.7701199,-79.40849279999999,Tim Hortons,43.77396737677903,-79.41361973403849,Coffee Shop
345,M5C,43.7701199,-79.40849279999999,Roll.com,43.775288006642036,-79.41425610888591,Korean Restaurant
346,M5C,43.7701199,-79.40849279999999,Best Buy,43.76811518063931,-79.4126082683499,Electronics Store
347,M5C,43.7701199,-79.40849279999999,Dollarama,43.768722,-79.412101,Discount Store
348,M5C,43.7701199,-79.40849279999999,Boston Pizza,43.76966566980136,-79.41305666054794,Pizza Place
349,M5C,43.7701199,-79.40849279999999,Shawarma Max,43.76601170897119,-79.41084443679077,Middle Eastern Restaurant
350,M5C,43.7701199,-79.40849279999999,Pho 88 Vietnamese Cuisine,43.77045596393368,-79.41306424537943,Vietnamese Restaurant
351,M5C,43.7701199,-79.40849279999999,Studio Lounge Karaoke,43.76392929196712,-79.41152965816455,Karaoke Bar
352,M5C,43.7701199,-79.40849279999999,Ajisen Ramen 味千ラーメン,43.771444,-79.413139,Ramen Restaurant
353,M5C,43.7701199,-79.40849279999999,Sharetea,43.775440304954174,-79.41339641170555,Bubble Tea Shop
354,M5C,43.7701199,-79.40849279999999,Subway,43.77140090446779,-79.41345717293876,Sandwich Place
355,M5C,43.7701199,-79.40849279999999,L'opera Patisserie et Cafe,43.772767972277975,-79.41371702742671,Dessert Shop
356,M5C,43.7701199,-79.40849279999999,Tim Hortons,43.7655556,-79.4122337,Coffee Shop
357,M5C,43.7701199,-79.40849279999999,Lee Town Restaurant,43.76419503107473,-79.4116255620473,Chinese Restaurant
358,M5C,43.7701199,-79.40849279999999,Bar Koyoi,43.77494335172162,-79.4143055773749,Japanese Restaurant
359,M5C,43.7701199,-79.40849279999999,Freshslice Pizza,43.771353408025305,-79.4134865956423,Pizza Place
360,M5C,43.7701199,-79.40849279999999,Mezza Notte Trattoria,43.772704,-79.413764,Italian Restaurant
361,M5C,43.7701199,-79.40849279999999,Subway,43.76447721342689,-79.41217087119867,Sandwich Place
362,M5C,43.7701199,-79.40849279999999,Ten Ren's Tea Time 喫茶新饌,43.769574852327395,-79.41259669370922,Bubble Tea Shop
363,M5C,43.7701199,-79.40849279999999,Tim Hortons,43.7740759,-79.4134558,Coffee Shop
364,M5C,43.7701199,-79.40849279999999,TD Canada Trust,43.77478044751279,-79.41467947793171,Bank
365,M5C,43.7701199,-79.40849279999999,Shoppers Drug Mart,43.765829,-79.412338,Pharmacy
366,M5C,43.7701199,-79.40849279999999,Novotel Toronto North York,43.76872304736466,-79.41425730725825,Hotel
367,M5C,43.7701199,-79.40849279999999,McDonald's,43.76538326092233,-79.41022708625557,Fast Food Restaurant
368,M5C,43.7701199,-79.40849279999999,Oh Geul Boh Geul 오글보글,43.77315120705706,-79.4139145399907,Korean Restaurant
369,M5C,43.7701199,-79.40849279999999,Pizza Hut,43.764552371687415,-79.41165302122893,Pizza Place
370,M5C,43.7701199,-79.40849279999999,Bar Burrito,43.76430982982982,-79.41174765782287,Mexican Restaurant
371,M5C,43.7701199,-79.40849279999999,PROJECT:FISH,43.7691,-79.414305,Sushi Restaurant
372,M5C,43.7701199,-79.40849279999999,Trio Restaurant,43.769057691735014,-79.41437684224671,Restaurant
373,M5C,43.7701199,-79.40849279999999,RBC Royal Bank,43.76602146815181,-79.41178248148627,Bank
374,M5C,43.7701199,-79.40849279999999,Mitchell Field Community Centre,43.774931174583685,-79.40788703629063,Community Center
375,M5C,43.7701199,-79.40849279999999,Mot Na Son 맛나손,43.774390412729005,-79.41427066714837,Korean Restaurant
376,M5C,43.7701199,-79.40849279999999,BubbleBubble,43.77536516019827,-79.41324474729761,Asian Restaurant
377,M5C,43.7701199,-79.40849279999999,Yonge Sheppard Centre,43.76334973041364,-79.40993084579105,Shopping Mall
378,M5C,43.7701199,-79.40849279999999,Golden Shawarma,43.77503326515722,-79.41440451427333,Greek Restaurant
379,M5C,43.7701199,-79.40849279999999,Domi Café,43.775631,-79.414008,Café
380,M5E,43.7390146,-79.5069436,TD Canada Trust,43.7402356,-79.5125502,Bank
381,M5E,43.7390146,-79.5069436,Pizza Pizza,43.74108518369447,-79.51349681782587,Pizza Place
382,M5E,43.7390146,-79.5069436,Price Chopper,43.73990841084056,-79.51226143309357,Grocery Store
383,M5E,43.7390146,-79.5069436,jane sheppard mall,43.740104399774324,-79.51255243633483,Shopping Mall
384,M5E,43.7390146,-79.5069436,Cửu Long Miền Tây,43.739642,-79.513631,Vietnamese Restaurant
385,M5E,43.7390146,-79.5069436,Downsview Dells,43.73819394931281,-79.50020869243238,Park
386,M5E,43.7390146,-79.5069436,84 Sheppard Bus At Jane,43.741209386830086,-79.51323876106237,Moving Target
387,M5E,43.7390146,-79.5069436,Aromatic Wholistic Health Spa by 'Valentina',43.7387034,-79.51656179999998,Spa
388,M5E,43.7390146,-79.5069436,Stanley Park,43.742448466456786,-79.51531966611265,Park
389,M5G,43.685347,-79.3381065,The Only Cafe,43.680408988135255,-79.33789819168385,Beer Bar
390,M5G,43.685347,-79.3381065,efes bar&grill,43.68024174920371,-79.33834598691139,Gastropub
391,M5G,43.685347,-79.3381065,Serano Bakery,43.683139418786745,-79.34653122970155,Bakery
392,M5G,43.685347,-79.3381065,Sakawa Coffee,43.679906,-79.339807,Café
393,M5G,43.685347,-79.3381065,Mr. Pide,43.679635329815625,-79.34153035500347,Turkish Restaurant
394,M5G,43.685347,-79.3381065,Danforth Pizza House,43.680182909379766,-79.33879474268964,Pizza Place
395,M5G,43.685347,-79.3381065,The Only Backpacker's Inn,43.68054059417574,-79.33788920444185,Hostel
396,M5G,43.685347,-79.3381065,Danforth Dragon Restaurant,43.6798113424494,-79.339838432929,Asian Restaurant
397,M5G,43.685347,-79.3381065,Motorama Restaurant,43.67984859470629,-79.34010109351141,Diner
398,M5G,43.685347,-79.3381065,Sala Modern Thai Kitchen & Bar,43.68188522065964,-79.33072046699459,Thai Restaurant
399,M5G,43.685347,-79.3381065,Morgan's on the Danforth,43.682044330949324,-79.33025531659852,Gastropub
400,M5G,43.685347,-79.3381065,Tips Nail Bar,43.67982572188027,-79.34030209156394,Nail Salon
401,M5G,43.685347,-79.3381065,Square Boy,43.67994925367467,-79.33953984481623,Burger Joint
402,M5G,43.685347,-79.3381065,Al Mandi Restaurant مطعم المندي,43.682225048864694,-79.32933205287013,Middle Eastern Restaurant
403,M5G,43.685347,-79.3381065,Marvel Coffee Company,43.68071553476836,-79.33752594265454,Coffee Shop
404,M5G,43.685347,-79.3381065,The One in the Only,43.68043256568149,-79.33788077683231,Café
405,M5G,43.685347,-79.3381065,808 Social,43.682224,-79.34634,Café
406,M5G,43.685347,-79.3381065,The Ritz Restaurant,43.69181205999497,-79.3421085652764,Breakfast Spot
407,M5G,43.685347,-79.3381065,Nakayoshi: Ramen Fine Japanese Cuisine,43.67973628639116,-79.34137624567992,Ramen Restaurant
408,M5G,43.685347,-79.3381065,Starbucks,43.680167,-79.339669,Coffee Shop
409,M5G,43.685347,-79.3381065,Lalibela,43.6817099,-79.33199890000003,Ethiopian Restaurant
410,M5G,43.685347,-79.3381065,Goat Coffee Co.,43.68447714502223,-79.3468360903566,Café
411,M5G,43.685347,-79.3381065,Starbucks,43.67985,-79.34037,Coffee Shop
412,M5G,43.685347,-79.3381065,Akropolis Pastries,43.67935311694436,-79.34353644717321,Greek Restaurant
413,M5G,43.685347,-79.3381065,Ha gow Dim Sum House,43.68044093157399,-79.33759006459042,Dim Sum Restaurant
414,M5G,43.685347,-79.3381065,The Olde Eton House,43.679378999889686,-79.3431888689723,Pub
415,M5G,43.685347,-79.3381065,Shoppers Drug Mart,43.679373,-79.342316,Pharmacy
416,M5G,43.685347,-79.3381065,Tzatziki,43.68357500543047,-79.34656915325962,Greek Restaurant
417,M5G,43.685347,-79.3381065,The Dylan Bar,43.682025,-79.330434,Beer Bar
418,M5G,43.685347,-79.3381065,Hot Pot Cafe,43.68233730294754,-79.32922450710925,Café
419,M5G,43.685347,-79.3381065,Allure Body Bar,43.67930961860643,-79.34290082858878,Spa
420,M5G,43.685347,-79.3381065,A&W,43.68164,-79.332268,Fast Food Restaurant
421,M5G,43.685347,-79.3381065,Tim Hortons,43.68143587026167,-79.33074116706848,Coffee Shop
422,M5G,43.685347,-79.3381065,Pizza Hut,43.68317442087925,-79.34672344390253,Pizza Place
423,M5G,43.685347,-79.3381065,Pizza Pizza,43.679568651773415,-79.3419040384053,Pizza Place
424,M5G,43.685347,-79.3381065,Number One Chinese Restaurant,43.684585940432,-79.34690952301025,Chinese Restaurant
425,M5G,43.685347,-79.3381065,Makkah Restaurant,43.68064246148289,-79.33661277260781,Restaurant
426,M5G,43.685347,-79.3381065,The Beer Store,43.6810694,-79.3329383,Beer Store
427,M5G,43.685347,-79.3381065,Linsmore Tavern,43.68215568142026,-79.32989781807214,Karaoke Bar
428,M5G,43.685347,-79.3381065,KFC,43.6843,-79.347,Fast Food Restaurant
429,M5G,43.685347,-79.3381065,LCBO,43.681198423290475,-79.33336927551963,Liquor Store
430,M5G,43.685347,-79.3381065,7-Eleven,43.68016241132771,-79.3374614417553,Convenience Store
431,M5G,43.685347,-79.3381065,Circus Books and Music,43.67989378109307,-79.34004865464084,Bookstore
432,M5G,43.685347,-79.3381065,Bite Me Grill,43.679368984751534,-79.34294454514556,Breakfast Spot
433,M5G,43.685347,-79.3381065,The Burrito House,43.67966402786582,-79.34139735659423,Burrito Place
434,M5G,43.685347,-79.3381065,Dieppe Park,43.692206959700314,-79.33607384580417,Park
435,M5G,43.685347,-79.3381065,California Pub & Grill,43.68584128072304,-79.34745253363086,Bar
436,M5G,43.685347,-79.3381065,Agnes Macphail Square,43.685803290593086,-79.34759754486048,Park
437,M5G,43.685347,-79.3381065,Gabby's,43.679259562499546,-79.34305474039736,Pub
438,M5H,43.68641229999999,-79.4000493,The Market By Longo’s,43.686711,-79.399536,Supermarket
439,M5H,43.68641229999999,-79.4000493,LCBO,43.686990631074885,-79.39923810519545,Liquor Store
440,M5H,43.68641229999999,-79.4000493,The Bagel House,43.68737388880937,-79.39369634343205,Bagel Shop
441,M5H,43.68641229999999,-79.4000493,Scaramouche,43.681293153198716,-79.39949193939613,French Restaurant
442,M5H,43.68641229999999,-79.4000493,Capocaccia Café,43.68591480236428,-79.39330539038971,Italian Restaurant
443,M5H,43.68641229999999,-79.4000493,Mary Be Kitchen,43.687708,-79.395062,Restaurant
444,M5H,43.68641229999999,-79.4000493,DAVIDsTEA,43.6884205323381,-79.39438462257385,Tea Room
445,M5H,43.68641229999999,-79.4000493,Cava Restaurant,43.68980938323509,-79.39493224929409,Tapas Restaurant
446,M5H,43.68641229999999,-79.4000493,Waxon Waxbar,43.68282432653121,-79.39197051561601,Spa
447,M5H,43.68641229999999,-79.4000493,Daeco Sushi,43.68783769992881,-79.39565249242683,Sushi Restaurant
448,M5H,43.68641229999999,-79.4000493,9bars,43.68865967473641,-79.3919401630648,Café
449,M5H,43.68641229999999,-79.4000493,Manipedi Spa,43.68262591427311,-79.39187908813057,Spa
450,M5H,43.68641229999999,-79.4000493,kibo sushi house,43.68272679006777,-79.39227003229884,Sushi Restaurant
451,M5H,43.68641229999999,-79.4000493,nutbar,43.682810954698965,-79.39194466929969,Vegetarian / Vegan Restaurant
452,M5H,43.68641229999999,-79.4000493,Union Social Eatery,43.68789522205706,-79.39491559605742,American Restaurant
453,M5H,43.68641229999999,-79.4000493,Aroma Espresso Bar,43.68714526310894,-79.39352053736978,Café
454,M5H,43.68641229999999,-79.4000493,Vita Integrative Health Clinic,43.68949970008044,-79.39474412970407,Chiropractor
455,M5H,43.68641229999999,-79.4000493,Sunny Morning Breakfast & Lunch,43.68651181729649,-79.39350718774527,Breakfast Spot
456,M5H,43.68641229999999,-79.4000493,Swiss Chalet,43.68956414569206,-79.39489933175645,Restaurant
457,M5H,43.68641229999999,-79.4000493,Moksha Yoga Uptown,43.68879873115129,-79.39448444489447,Yoga Studio
458,M5H,43.68641229999999,-79.4000493,Kwan Restaurant,43.688737166789785,-79.39435863931413,Cantonese Restaurant
459,M5H,43.68641229999999,-79.4000493,Starbucks,43.688467,-79.393801,Coffee Shop
460,M5H,43.68641229999999,-79.4000493,Spiga,43.686392572989696,-79.3933537239149,Italian Restaurant
461,M5H,43.68641229999999,-79.4000493,Sushi Garden,43.68988255810127,-79.39490102169809,Sushi Restaurant
462,M5H,43.68641229999999,-79.4000493,Boccone Deli Cafe & Pizza,43.68642063905161,-79.39344268093778,Italian Restaurant
463,M5H,43.68641229999999,-79.4000493,Baklawa Queen,43.686734,-79.393558,Bakery
464,M5H,43.68641229999999,-79.4000493,Hero Certified Burgers,43.687117820671794,-79.39355904327628,Burger Joint
465,M5H,43.68641229999999,-79.4000493,Subway,43.688901172019094,-79.39469890712178,Sandwich Place
466,M5H,43.68641229999999,-79.4000493,Barnsteiner's,43.685881,-79.39322,Modern European Restaurant
467,M5H,43.68641229999999,-79.4000493,GoodLife Fitness,43.689617053158216,-79.39469469920937,Gym
468,M5H,43.68641229999999,-79.4000493,Sobeys Urban Fresh St. Clair,43.688479,-79.390769,Grocery Store
469,M5H,43.68641229999999,-79.4000493,Schnitzel HUB,43.687378678206514,-79.39368318065463,German Restaurant
470,M5H,43.68641229999999,-79.4000493,Raiders E-Sports Centre,43.687682915990386,-79.39594439646025,Sports Bar
471,M5H,43.68641229999999,-79.4000493,Tim Hortons,43.687682,-79.39684,Coffee Shop
472,M5H,43.68641229999999,-79.4000493,Starbucks,43.686756,-79.398292,Coffee Shop
473,M5H,43.68641229999999,-79.4000493,Shoppers Drug Mart,43.689255,-79.394496,Pharmacy
474,M5H,43.68641229999999,-79.4000493,Fionn MacCool's,43.68792137317272,-79.39478325313542,Pub
475,M5H,43.68641229999999,-79.4000493,Asahi Sushi,43.6826855655929,-79.39227015276622,Sushi Restaurant
476,M5H,43.68641229999999,-79.4000493,GoodLife Fitness Toronto Yonge and St Clair,43.688484,-79.393781,Gym
477,M5H,43.68641229999999,-79.4000493,Nove Trattoria,43.68679543165231,-79.39360906397091,Italian Restaurant
478,M5H,43.68641229999999,-79.4000493,New Thai Restaurant,43.68886917362422,-79.39116302160036,Thai Restaurant
479,M5H,43.68641229999999,-79.4000493,Room 2046,43.68325613345997,-79.39217402739426,Gift Shop
480,M5H,43.68641229999999,-79.4000493,Scallywags,43.687981749962695,-79.39467568457059,Pub
481,M5H,43.68641229999999,-79.4000493,Second Cup,43.688257261406534,-79.39377786984645,Coffee Shop
482,M5H,43.68641229999999,-79.4000493,Popeyes Louisiana Kitchen,43.6893,-79.395302,Fried Chicken Joint
483,M5H,43.68641229999999,-79.4000493,Suki Japanese Cuisine,43.68866817066987,-79.3918540007956,Japanese Restaurant
484,M5H,43.68641229999999,-79.4000493,Midtown Gastro Hub,43.69003476292464,-79.3948531473005,Gastropub
485,M5H,43.68641229999999,-79.4000493,Pizzaiolo,43.68799051263145,-79.39463424218918,Pizza Place
486,M5H,43.68641229999999,-79.4000493,Subway,43.6886981251478,-79.392031084113,Sandwich Place
487,M5H,43.68641229999999,-79.4000493,Sprout,43.687995609133544,-79.39465149552744,Vietnamese Restaurant
488,M5H,43.68641229999999,-79.4000493,Starbucks,43.686152,-79.392874,Coffee Shop
489,M5H,43.68641229999999,-79.4000493,Second Cup,43.689814161995294,-79.39481084620539,Coffee Shop
490,M5H,43.68641229999999,-79.4000493,TD Canada Trust,43.68831188747696,-79.39384818077093,Bank
491,M5H,43.68641229999999,-79.4000493,Pizza Pizza,43.68955487823723,-79.39465657034644,Pizza Place
492,M5H,43.68641229999999,-79.4000493,Loblaws,43.688484,-79.393781,Grocery Store
493,M5H,43.68641229999999,-79.4000493,Sushi Gen,43.68886229852844,-79.3944898110323,Sushi Restaurant
494,M5H,43.68641229999999,-79.4000493,Kiva's,43.687983764255456,-79.39471505267664,Bagel Shop
495,M5H,43.68641229999999,-79.4000493,Wylie's Neighbourhood Pub,43.68260408062608,-79.3919092842244,Thai Restaurant
496,M5H,43.68641229999999,-79.4000493,RBC Royal Bank,43.68806164142636,-79.39500079795525,Bank
497,M5H,43.68641229999999,-79.4000493,Mr. Thai,43.68962660582034,-79.39474466731203,Thai Restaurant
498,M5H,43.68641229999999,-79.4000493,Loblaws St. Clair And Yonge,43.688569,-79.394034,Grocery Store
499,M5H,43.68641229999999,-79.4000493,Thai Express,43.68839969248036,-79.3930962577708,Thai Restaurant
500,M5H,43.68641229999999,-79.4000493,UCC summer camps,43.69152798314834,-79.40343836255039,Skating Rink
501,M5H,43.68641229999999,-79.4000493,Kaizen Sushi,43.688685,-79.392218,Sushi Restaurant
502,M5J,43.65057120000001,-79.3845675,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
503,M5J,43.65057120000001,-79.3845675,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
504,M5J,43.65057120000001,-79.3845675,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
505,M5J,43.65057120000001,-79.3845675,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
506,M5J,43.65057120000001,-79.3845675,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
507,M5J,43.65057120000001,-79.3845675,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
508,M5J,43.65057120000001,-79.3845675,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
509,M5J,43.65057120000001,-79.3845675,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
510,M5J,43.65057120000001,-79.3845675,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
511,M5J,43.65057120000001,-79.3845675,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
512,M5J,43.65057120000001,-79.3845675,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
513,M5J,43.65057120000001,-79.3845675,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
514,M5J,43.65057120000001,-79.3845675,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
515,M5J,43.65057120000001,-79.3845675,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
516,M5J,43.65057120000001,-79.3845675,Friendly Stranger - Cannabis Culture Shop,43.650386666114635,-79.38852348995324,Smoke Shop
517,M5J,43.65057120000001,-79.3845675,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
518,M5J,43.65057120000001,-79.3845675,Canadian Opera Company,43.6506601893789,-79.38624169559013,Opera House
519,M5J,43.65057120000001,-79.3845675,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
520,M5J,43.65057120000001,-79.3845675,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
521,M5J,43.65057120000001,-79.3845675,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
522,M5J,43.65057120000001,-79.3845675,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
523,M5J,43.65057120000001,-79.3845675,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
524,M5J,43.65057120000001,-79.3845675,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
525,M5J,43.65057120000001,-79.3845675,Maman,43.64830873804684,-79.38225333898805,Café
526,M5J,43.65057120000001,-79.3845675,Pai,43.64792310735613,-79.38857932631602,Thai Restaurant
527,M5J,43.65057120000001,-79.3845675,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
528,M5J,43.65057120000001,-79.3845675,Copacabana Grilled Brazilian,43.64833259480477,-79.3881514766071,Brazilian Restaurant
529,M5J,43.65057120000001,-79.3845675,King Taps,43.648475974183,-79.38205778358744,Gastropub
530,M5J,43.65057120000001,-79.3845675,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
531,M5J,43.65057120000001,-79.3845675,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
532,M5J,43.65057120000001,-79.3845675,Eggspectation Bell Trinity Square,43.65314383888587,-79.38198016678167,Breakfast Spot
533,M5J,43.65057120000001,-79.3845675,Canoe,43.647452066183476,-79.38132001815676,Restaurant
534,M5J,43.65057120000001,-79.3845675,Daily Press Juicery,43.65038785952372,-79.38879174332155,Juice Bar
535,M5J,43.65057120000001,-79.3845675,Civello Salon & Spa,43.6500197743058,-79.38940017059696,Salon / Barbershop
536,M5J,43.65057120000001,-79.3845675,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
537,M5J,43.65057120000001,-79.3845675,Dineen Coffee,43.650497,-79.378765,Café
538,M5J,43.65057120000001,-79.3845675,Royal Alexandra Theatre,43.647255,-79.38753,Theater
539,M5J,43.65057120000001,-79.3845675,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
540,M5J,43.65057120000001,-79.3845675,LUSH,43.653557,-79.3804,Cosmetics Shop
541,M5J,43.65057120000001,-79.3845675,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
542,M5J,43.65057120000001,-79.3845675,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
543,M5J,43.65057120000001,-79.3845675,Indigo,43.65351471121164,-79.38069591056922,Bookstore
544,M5J,43.65057120000001,-79.3845675,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
545,M5J,43.65057120000001,-79.3845675,HotBlack Coffee,43.65036434800487,-79.38866907575726,Coffee Shop
546,M5J,43.65057120000001,-79.3845675,Nota Bene,43.6505120350372,-79.38813081159722,American Restaurant
547,M5J,43.65057120000001,-79.3845675,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
548,M5J,43.65057120000001,-79.3845675,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
549,M5J,43.65057120000001,-79.3845675,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
550,M5J,43.65057120000001,-79.3845675,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
551,M5J,43.65057120000001,-79.3845675,Japango,43.65526771691681,-79.38516506734886,Sushi Restaurant
552,M5J,43.65057120000001,-79.3845675,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
553,M5J,43.65057120000001,-79.3845675,Umbra Concept Store,43.650417,-79.391136,Furniture / Home Store
554,M5J,43.65057120000001,-79.3845675,Dark Horse Espresso Bar,43.64829161679981,-79.39039040155937,Coffee Shop
555,M5J,43.65057120000001,-79.3845675,Princess Of Wales Theatre,43.64654315405365,-79.38910030187289,Theater
556,M5J,43.65057120000001,-79.3845675,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
